Code,Wilaya,Moughataa,Commune,GPS Latitude,GPS Longitude
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
3,Assaba,Boumdeid,Boumdeid,,
3,Assaba,Boumdeid,Boumdeid,,
6,Trarza,Ouad Naga,Ouad Naga,,
3,Assaba,Boumdeid,Boumdeid,,
3,Assaba,Boumdeid,Boumdeid,,
6,Trarza,Ouad Naga,Ouad Naga,,
3,Assaba,Boumdeid,Boumdeid,,
6,Trarza,Ouad Naga,Ouad Naga,,
3,Assaba,Boumdeid,Boumdeid,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
10,Guidimagha,Sélibaby,Sélibaby,,
10,Guidimagha,Sélibaby,Sélibaby,,
10,Guidimagha,Sélibaby,Sélibaby,,
10,Guidimagha,Sélibaby,Sélibaby,,
10,Guidimagha,Sélibaby,Sélibaby,,
10,Guidimagha,Sélibaby,Sélibaby,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
12,Inchiri,Bennechab,Bennechab,,
12,Inchiri,Bennechab,Bennechab,,
12,Inchiri,Bennechab,Bennechab,,
12,Inchiri,Bennechab,Bennechab,,
12,Inchiri,Bennechab,Bennechab,,
12,Inchiri,Bennechab,Bennechab,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,Keur Macène,Keur Macène,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
2,Hodh El Gharbi,Aïoun,Aioun,,
2,Hodh El Gharbi,Aïoun,Aioun,,
2,Hodh El Gharbi,Aïoun,Aioun,,
2,Hodh El Gharbi,Aïoun,Aioun,,
2,Hodh El Gharbi,Aïoun,Aioun,,
2,Hodh El Gharbi,Aïoun,Aioun,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
3,Assaba,Kiffa,Kiffa,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Tintane,Tintane,,
2,Hodh El Gharbi,Aïoun,Egjert,,
2,Hodh El Gharbi,Aïoun,Egjert,,
2,Hodh El Gharbi,Aïoun,Egjert,,
2,Hodh El Gharbi,Aïoun,Egjert,,
2,Hodh El Gharbi,Aïoun,Egjert,,
2,Hodh El Gharbi,Aïoun,Egjert,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
1,Hodh Chargui,Djiguenni,Gasr El Barka,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
4,Gorgol,Maghama,Daw,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
5,Brakna,Magtalahjar,Magtalahjar,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
1,Hodh Chargui,Timbedra,Timbedra,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
1,Hodh Chargui,Timbedra,Timbedra,,
1,Hodh Chargui,Timbedra,Timbedra,,
1,Hodh Chargui,Timbedra,Timbedra,,
1,Hodh Chargui,Timbedra,Timbedra,,
1,Hodh Chargui,Timbedra,Timbedra,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
2,Hodh El Gharbi,Koubenni,Timzine,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
11,Tiris Zemmour,F'Deirick,F'Deirick,,
9,Tagant,Moudjeria,Tamourt Naaj,,
9,Tagant,Moudjeria,Tamourt Naaj,,
9,Tagant,Moudjeria,Tamourt Naaj,,
9,Tagant,Moudjeria,Tamourt Naaj,,
9,Tagant,Moudjeria,Tamourt Naaj,,
9,Tagant,Moudjeria,Tamourt Naaj,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
1,Hodh Chargui,Néma,Néma,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
7,Adrar,Atar,Ain Ehel Taya,,
7,Adrar,Atar,Ain Ehel Taya,,
7,Adrar,Atar,Ain Ehel Taya,,
7,Adrar,Atar,Ain Ehel Taya,,
7,Adrar,Atar,Ain Ehel Taya,,
7,Adrar,Atar,Ain Ehel Taya,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
1,Hodh Chargui,Djiguenni,Djiguenni,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
4,Gorgol,Kaédi,Kaédi,,
3,Assaba,Boumdeid,Lavtah,,
3,Assaba,Boumdeid,Lavtah,,
3,Assaba,Boumdeid,Lavtah,,
3,Assaba,Boumdeid,Lavtah,,
3,Assaba,Boumdeid,Lavtah,,
3,Assaba,Boumdeid,Lavtah,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
2,Hodh El Gharbi,Aïoun,Doueirare,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
13,Nouakchott Ouest,Sebkha,Sebkha,,
15,Nouakchott Sud,El Mina,El Mina,,
15,Nouakchott Sud,El Mina,El Mina,,
15,Nouakchott Sud,El Mina,El Mina,,
15,Nouakchott Sud,El Mina,El Mina,,
15,Nouakchott Sud,El Mina,El Mina,,
15,Nouakchott Sud,El Mina,El Mina,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
2,Hodh El Gharbi,Koubenni,Gougui Zemmal,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
13,Nouakchott Ouest,Tevragh Zeina,Tevragh Zeina,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
9,Tagant,Moudjeria,Soudoud,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
1,Hodh Chargui,Bassiknou,Bassiknou,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
15,Nouakchott Sud,Arafat,Arafat,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
6,Trarza,Ouad Naga,Ouad Naga,,
5,Brakna,Aleg,Aleg,,
5,Brakna,Aleg,Aleg,,
5,Brakna,Aleg,Aleg,,
5,Brakna,Aleg,Aleg,,
5,Brakna,Aleg,Aleg,,
5,Brakna,Aleg,Aleg,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
2,Hodh El Gharbi,Tamcheket,Sava,,
2,Hodh El Gharbi,Tamcheket,Sava,,
2,Hodh El Gharbi,Tamcheket,Sava,,
2,Hodh El Gharbi,Tamcheket,Sava,,
2,Hodh El Gharbi,Tamcheket,Sava,,
2,Hodh El Gharbi,Tamcheket,Sava,,
7,Adrar,Atar,Atar,,
7,Adrar,Atar,Atar,,
7,Adrar,Atar,Atar,,
7,Adrar,Atar,Atar,,
7,Adrar,Atar,Atar,,
7,Adrar,Atar,Atar,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
1,Hodh Chargui,Amourj,Bougadoum,,
1,Hodh Chargui,Amourj,Bougadoum,,
1,Hodh Chargui,Amourj,Bougadoum,,
1,Hodh Chargui,Amourj,Bougadoum,,
1,Hodh Chargui,Amourj,Bougadoum,,
1,Hodh Chargui,Amourj,Bougadoum,,
8,Dakhlet Nouadhibou,Chami,Chami,,
8,Dakhlet Nouadhibou,Chami,Chami,,
8,Dakhlet Nouadhibou,Chami,Chami,,
8,Dakhlet Nouadhibou,Chami,Chami,,
8,Dakhlet Nouadhibou,Chami,Chami,,
8,Dakhlet Nouadhibou,Chami,Chami,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
2,Hodh El Gharbi,Koubenni,Koubenni,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
3,Assaba,Barkéol,Barkéol,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
14,Nouakchott Nord,Dar Naïm,Dar Naim,,
3,Assaba,Barkéol,El Ghabra,,
3,Assaba,Barkéol,El Ghabra,,
3,Assaba,Barkéol,El Ghabra,,
3,Assaba,Barkéol,El Ghabra,,
3,Assaba,Barkéol,El Ghabra,,
3,Assaba,Barkéol,El Ghabra,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
6,Trarza,R'Kiz,R'Kiz,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
4,Gorgol,Maghama,Toulel,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
4,Gorgol,Maghama,Toulel,,
4,Gorgol,Maghama,Toulel,,
4,Gorgol,Maghama,Toulel,,
4,Gorgol,Maghama,Toulel,,
4,Gorgol,Maghama,Toulel,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
13,Nouakchott Ouest,Ksar,Ksar,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
15,Nouakchott Sud,Riyad,Riyad,,
